Flight ID,Engine,TOW (kg),TOW2_OpenAP (kg),Fuel Burnt (kg) ,Fuel Burnt OpenAP (kg),takeoff,climb,cruise,step climb,descent,landing,unknown
2022_06_16_1006_3C656F__A333_D-AIKO,Trent 772,185935.48,177290.33,36155.48,27510.328459103635,60.0,2068.0,15252.0,0.0,1536.0,0.0,152.0
2022_06_16_1607_3C64F4__A343_D-AIGT,CFM56-5C3,244779.34,166473.29,87779.34,9473.286619990076,72.0,1604.0,24712.0,0.0,2076.0,0.0,104.0
2022_06_16_1632_3C656F__A333_D-AIKO,Trent 772,155365.35,153843.74,5585.35,4063.740751008619,4.0,780.0,544.0,0.0,1320.0,0.0,56.0
2022_06_16_1916_3C656F__A333_D-AIKO,Trent 772,157136.18,154536.28,7356.18,4756.281030865395,32.0,1120.0,332.0,0.0,1708.0,0.0,64.0
2022_06_16_2103_39644E__A332_F-GZCO,Trent 772,195067.69,184411.63,50867.69,40211.62673722286,36.0,2272.0,23884.0,0.0,1572.0,0.0,152.0
2022_06_16_2130_3C656F__A333_D-AIKO,Trent 772,189075.42,178835.22,39295.42,29055.219467572915,8.0,2112.0,17224.0,0.0,1772.0,0.0,80.0
2022_06_17_0254_3C64F4__A343_D-AIGT,CFM56-5C3,228586.04,165102.66,71586.04,8102.657271817309,48.0,1616.0,19748.0,0.0,1568.0,0.0,132.0
2022_06_17_1237_3C6565__A333_D-AIKE,Trent 772,186759.59,179022.51,36979.59,29242.507725985924,44.0,1508.0,17532.0,0.0,1808.0,0.0,84.0
2022_06_17_1306_3C656F__A333_D-AIKO,Trent 772,178322.4,171699.03,28542.4,21919.031432708252,40.0,1344.0,12812.0,0.0,1748.0,0.0,88.0
2022_06_17_1917_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157102.68,136088.12,102.68461956472774,56.0,2236.0,38916.0,0.0,2076.0,0.0,280.0
2022_06_17_2032_39644E__A332_F-GZCO,Trent 772,196695.14,184827.05,52495.14,40627.045832348405,28.0,2364.0,24620.0,0.0,1620.0,0.0,168.0
2022_06_17_2118_3C6565__A333_D-AIKE,Trent 772,193002.43,184160.65,43222.43,34380.6468457232,24.0,2396.0,18708.0,0.0,1740.0,0.0,140.0
2022_06_17_2235_3C656F__A333_D-AIKO,Trent 772,184099.28,175780.42,34319.28,26000.42170549647,0.0,1904.0,14768.0,0.0,1888.0,0.0,68.0
2022_06_18_0904_39644E__A332_F-GZCO,Trent 772,198268.1,187420.7,54068.1,43220.70490424091,32.0,2088.0,26332.0,0.0,1996.0,0.0,172.0
2022_06_18_0927_3C6565__A333_D-AIKE,Trent 772,215073.54,205877.28,65293.54,56097.28095423631,32.0,2324.0,32692.0,0.0,1752.0,0.0,148.0
2022_06_18_1342_3C656F__A333_D-AIKO,Trent 772,189337.38,180803.6,39557.38,31023.59758645367,32.0,1916.0,18016.0,0.0,1448.0,0.0,100.0
2022_06_18_1531_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157109.74,151349.0,109.74060766544694,60.0,2764.0,42972.0,0.0,1904.0,0.0,184.0
2022_06_18_2005_39644E__A332_F-GZCO,Trent 772,197043.33,186066.98,52843.33,41866.984651644074,56.0,2444.0,24468.0,0.0,1644.0,0.0,164.0
2022_06_18_2153_3C656F__A333_D-AIKO,Trent 772,191537.15,182805.82,41757.15,33025.82294501099,24.0,2136.0,18632.0,0.0,1728.0,0.0,100.0
2022_06_18_2154_3C6565__A333_D-AIKE,Trent 772,207727.06,198787.92,57947.06,49007.92455678728,28.0,2324.0,27996.0,0.0,1804.0,0.0,452.0
2022_06_19_0922_3C64F4__A343_D-AIGT,CFM56-5C3,259990.55,170575.45,102990.55,13575.45013545973,40.0,2032.0,28956.0,4.0,1668.0,0.0,204.0
2022_06_19_0934_3C656F__A333_D-AIKO,Trent 772,203595.23,194529.11,53815.23,44749.10663644512,24.0,2284.0,25450.0,4.0,2156.0,0.0,376.0
2022_06_19_1214_3C6565__A333_D-AIKE,Trent 772,186649.23,178507.91,36869.23,28727.907613312498,24.0,2120.0,15440.0,0.0,2220.0,0.0,164.0
2022_06_19_1411_39644E__A332_F-GZCO,Trent 772,183468.19,173729.42,39268.19,29529.418415457225,24.0,2084.0,17064.0,0.0,1912.0,0.0,440.0
2022_06_19_1849_3C6565__A333_D-AIKE,Trent 772,155150.08,154022.36,5370.08,4242.357332454104,0.0,676.0,804.0,0.0,1200.0,0.0,28.0
2022_06_19_2037_3C656F__A333_D-AIKO,Trent 772,197759.38,188153.13,47979.38,38373.13232995862,32.0,2200.0,22252.0,0.0,1716.0,0.0,216.0
2022_06_19_2101_3C64F4__A343_D-AIGT,CFM56-5C3,169381.77,158208.18,12381.77,1208.1788482596303,0.0,1300.0,1780.0,0.0,1492.0,0.0,180.0
2022_06_19_2112_3C6565__A333_D-AIKE,Trent 772,156921.38,154322.06,7141.38,4542.06187933646,28.0,1120.0,420.0,0.0,1116.0,0.0,44.0
2022_06_19_2304_39644E__A332_F-GZCO,Trent 772,184566.58,175331.8,40366.58,31131.797681282806,32.0,2572.0,16300.0,0.0,1776.0,0.0,208.0
2022_06_19_2325_3C6565__A333_D-AIKE,Trent 772,188382.16,178534.03,38602.16,28754.031318537825,0.0,2352.0,16028.0,0.0,1824.0,0.0,132.0
2022_06_20_0032_3C64F4__A343_D-AIGT,CFM56-5C3,267047.36,173103.38,110047.36,16103.384096301883,60.0,2232.0,30836.0,0.0,1700.0,0.0,264.0
2022_06_20_0940_3C656F__A333_D-AIKO,Trent 772,200517.94,190913.66,50737.94,41133.661086822816,28.0,1992.0,24628.0,0.0,1904.0,0.0,92.0
2022_06_20_1153_3C6565__A333_D-AIKE,Trent 772,185547.3,178219.19,35767.3,28439.193357714073,28.0,1564.0,16552.0,0.0,2012.0,0.0,200.0
2022_06_20_1455_39644E__A332_F-GZCO,Trent 772,184293.22,174672.7,40093.22,30472.702196852668,28.0,1964.0,18204.0,0.0,1428.0,0.0,152.0
2022_06_20_1854_3C6565__A333_D-AIKE,Trent 772,155531.28,153923.71,5751.28,4143.713598739219,0.0,732.0,880.0,0.0,1124.0,0.0,60.0
2022_06_20_1856_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157110.09,135208.19,110.0910241895788,60.0,1912.0,39088.0,0.0,2052.0,0.0,332.0
2022_06_20_1943_3C656F__A333_D-AIKO,Trent 772,200822.64,191791.8,51042.64,42011.80145919651,0.0,2116.0,24524.0,0.0,1844.0,0.0,188.0
2022_06_20_2111_3C6565__A333_D-AIKE,Trent 772,156714.02,154465.56,6934.02,4685.555962622808,32.0,988.0,680.0,0.0,1148.0,0.0,48.0
2022_06_20_2317_3C6565__A333_D-AIKE,Trent 772,188015.44,179062.43,38235.44,29282.42871870076,0.0,2040.0,16664.0,0.0,2160.0,0.0,156.0
2022_06_20_2339_39644E__A332_F-GZCO,Trent 772,180388.34,171582.87,36188.34,27382.87073707801,32.0,2048.0,15420.0,0.0,1640.0,0.0,124.0
2022_06_21_0954_3C6565__A333_D-AIKE,Trent 772,190157.78,180636.39,40377.78,30856.39001667848,32.0,2024.0,18036.0,0.0,1880.0,0.0,116.0
2022_06_21_1001_39644E__A332_F-GZCO,Trent 772,192988.66,183783.57,48788.66,39583.56658455735,32.0,2152.0,22996.0,0.0,1556.0,0.0,120.0
2022_06_21_1540_3C64F4__A343_D-AIGT,CFM56-5C3,N/A,157124.38,152935.98,124.37566257362836,68.0,2788.0,43344.0,8.0,2060.0,0.0,460.0
2022_06_21_1955_39644E__A332_F-GZCO,Trent 772,192372.09,181346.05,48172.09,37146.049602645755,36.0,1896.0,23360.0,0.0,1688.0,0.0,120.0
2022_06_21_2229_3C6565__A333_D-AIKE,Trent 772,190050.25,180077.15,40270.25,30297.15316828469,36.0,2316.0,17112.0,0.0,1616.0,0.0,136.0
2022_06_22_0919_3C6565__A333_D-AIKE,Trent 772,208909.39,198965.97,59129.39,49185.96763990757,24.0,2356.0,28748.0,0.0,1748.0,0.0,216.0
2022_06_22_1327_3C656F__A333_D-AIKO,Trent 772,179314.27,171853.0,29534.27,22073.002164348247,24.0,1808.0,11976.0,0.0,1732.0,0.0,256.0
2022_06_22_1414_39644E__A332_F-GZCO,Trent 772,183536.58,175197.93,39336.58,30997.930791554936,28.0,1964.0,17588.0,0.0,1580.0,0.0,424.0
2022_06_22_1551_3C64F4__A343_D-AIGT,CFM56-5C3,243473.42,168023.52,86473.42,11023.519885903279,48.0,2064.0,23708.0,0.0,1900.0,0.0,192.0
2022_06_22_2118_3C6565__A333_D-AIKE,Trent 772,205824.37,196846.39,56044.37,47066.385997200654,16.0,2512.0,26352.0,4.0,1748.0,0.0,196.0
2022_06_22_2220_3C656F__A333_D-AIKO,Trent 772,184652.24,175567.45,34872.24,25787.453793549936,0.0,2064.0,14640.0,0.0,1716.0,0.0,144.0
2022_06_22_2243_39644E__A332_F-GZCO,Trent 772,181379.07,172494.81,37179.07,28294.81032796783,24.0,1988.0,16124.0,0.0,2028.0,0.0,140.0
2022_06_23_0329_3C64F4__A343_D-AIGT,CFM56-5C3,237786.01,166680.42,80786.01,9680.420744821393,100.0,1760.0,22344.0,0.0,1500.0,0.0,108.0
2022_06_23_0944_3C6565__A333_D-AIKE,Trent 772,197266.34,188852.14,47486.34,39072.14352877729,28.0,1884.0,23048.0,0.0,1476.0,0.0,192.0
2022_06_23_1002_3C656F__A333_D-AIKO,Trent 772,190197.7,180644.28,40417.7,30864.27674420155,28.0,2164.0,17628.0,4.0,1892.0,0.0,84.0
2022_06_23_1359_3C64F4__A343_D-AIGT,CFM56-5C3,205174.36,162017.75,48174.36,5017.747964824452,44.0,1788.0,12216.0,0.0,1468.0,0.0,96.0
2022_06_23_1712_3C656F__A333_D-AIKO,Trent 772,158984.16,155878.48,9204.16,6098.483762149559,40.0,1264.0,984.0,0.0,1768.0,0.0,52.0
2022_06_23_1930_3C6565__A333_D-AIKE,Trent 772,201874.64,192930.49,52094.64,43150.48596982326,0.0,2088.0,25320.0,0.0,1788.0,0.0,96.0
2022_06_23_2006_3C656F__A333_D-AIKO,Trent 772,158404.89,155439.07,8624.89,5659.071026666175,36.0,1204.0,876.0,0.0,1636.0,0.0,40.0
2022_06_23_2224_3C656F__A333_D-AIKO,Trent 772,188930.02,179558.05,39150.02,29778.04819357531,32.0,2108.0,17084.0,0.0,1620.0,0.0,136.0
2022_06_23_2233_3C64F4__A343_D-AIGT,CFM56-5C3,211637.22,162613.04,54637.22,5613.043730876059,0.0,1660.0,14444.0,0.0,1776.0,0.0,108.0
2022_06_24_1006_3C656F__A333_D-AIKO,Trent 772,197904.27,188583.3,48124.27,38803.30471209423,24.0,2076.0,22812.0,0.0,1672.0,0.0,124.0
2022_06_24_1207_3C6565__A333_D-AIKE,Trent 772,182832.27,176162.53,33052.27,26382.534176643014,24.0,1608.0,14760.0,0.0,1968.0,0.0,160.0
2022_06_24_1817_3C6565__A333_D-AIKE,Trent 772,155785.47,153888.76,6005.47,4108.762872370785,24.0,816.0,648.0,0.0,1212.0,0.0,64.0
2022_06_24_1937_3C656F__A333_D-AIKO,Trent 772,202651.92,191816.25,52871.92,42036.248576290374,0.0,2520.0,24472.0,0.0,1684.0,0.0,104.0
2022_06_24_2039_3C6565__A333_D-AIKE,Trent 772,155070.27,153648.66,5290.27,3868.6571618946705,24.0,684.0,636.0,0.0,1176.0,0.0,48.0
2022_06_24_2239_3C6565__A333_D-AIKE,Trent 772,189067.07,181045.81,39287.07,31265.80508217716,24.0,1944.0,17744.0,0.0,1616.0,0.0,68.0
2022_06_25_1016_3C656F__A333_D-AIKO,Trent 772,187374.82,179628.07,37594.82,29848.065250688815,32.0,1800.0,17244.0,0.0,1172.0,0.0,116.0
2022_06_25_1720_3C656F__A333_D-AIKO,Trent 772,155863.83,153833.87,6083.83,4053.871890184668,4.0,940.0,332.0,0.0,1372.0,0.0,56.0
2022_06_25_1956_3C656F__A333_D-AIKO,Trent 772,157852.9,154518.96,8072.9,4738.963642867908,32.0,1388.0,8.0,0.0,1516.0,0.0,32.0
2022_06_25_2213_3C656F__A333_D-AIKO,Trent 772,186865.82,177187.73,37085.82,27407.733611321317,8.0,1968.0,16320.0,0.0,1724.0,0.0,64.0
2022_06_25_2216_3C6565__A333_D-AIKE,Trent 772,197165.52,188936.43,47385.52,39156.42621095596,0.0,1952.0,22896.0,0.0,1480.0,0.0,140.0
2022_06_26_0928_3C656F__A333_D-AIKO,Trent 772,201260.1,193045.91,51480.1,43265.906737459845,28.0,1664.0,26036.0,0.0,2104.0,0.0,168.0
2022_06_26_0931_3C6565__A333_D-AIKE,Trent 772,197897.22,189409.8,48117.22,39629.803471021325,28.0,1904.0,23348.0,0.0,1636.0,0.0,124.0
2022_06_26_1937_3C6565__A333_D-AIKE,Trent 772,202141.76,192920.74,52361.76,43140.74434828342,0.0,2456.0,24284.0,0.0,1868.0,0.0,132.0
2022_06_26_2000_3C656F__A333_D-AIKO,Trent 772,198878.82,189310.64,49098.82,39530.639094918166,32.0,2080.0,23400.0,0.0,1636.0,0.0,92.0
2022_06_27_0920_3C6565__A333_D-AIKE,Trent 772,208856.74,200988.79,59076.74,51208.79483808987,28.0,2152.0,29300.0,0.0,1848.0,0.0,248.0
2022_06_27_0954_39644E__A332_F-GZCO,Trent 772,191675.86,181558.45,47475.86,37358.44750396242,28.0,1864.0,23048.0,0.0,1692.0,0.0,144.0
2022_06_27_2002_39644E__A332_F-GZCO,Trent 772,190997.6,180580.08,46797.6,36380.07522476262,40.0,1656.0,23224.0,0.0,1824.0,0.0,44.0
2022_06_27_2301_3C6565__A333_D-AIKE,Trent 772,204232.13,194965.37,54452.13,45185.37286993229,16.0,2272.0,26128.0,4.0,1680.0,0.0,228.0
2022_06_28_1103_39644E__A332_F-GZCO,Trent 772,191215.78,181428.63,47015.78,37228.63351297171,32.0,2116.0,22072.0,0.0,1408.0,0.0,60.0
2022_06_28_1122_3C6565__A333_D-AIKE,Trent 772,186082.5,177215.95,36302.5,27435.94979062574,32.0,1936.0,15828.0,0.0,1564.0,0.0,252.0
2022_06_28_1159_3C656F__A333_D-AIKO,Trent 772,183124.1,176124.71,33344.1,26344.708332031536,28.0,1592.0,14980.0,0.0,1920.0,0.0,200.0
2022_06_28_1811_3C656F__A333_D-AIKO,Trent 772,155073.25,153834.41,5293.25,4054.4061116390553,16.0,748.0,452.0,0.0,1188.0,0.0,80.0
2022_06_28_1815_3C6565__A333_D-AIKE,Trent 772,156251.36,154526.23,6471.36,4746.228574729892,0.0,608.0,1760.0,0.0,1012.0,0.0,60.0
2022_06_28_2034_39644E__A332_F-GZCO,Trent 772,191591.77,181498.45,47391.77,37298.45483367551,36.0,2040.0,22452.0,0.0,1476.0,0.0,228.0
2022_06_28_2041_3C656F__A333_D-AIKO,Trent 772,154731.48,153233.65,4951.48,3453.65448551021,20.0,748.0,220.0,0.0,1200.0,0.0,76.0
2022_06_28_2053_3C6565__A333_D-AIKE,Trent 772,156721.56,154524.95,6941.56,4744.951286992198,20.0,940.0,808.0,0.0,1344.0,0.0,76.0
2022_06_28_2245_3C656F__A333_D-AIKO,Trent 772,188593.33,180100.32,38813.33,30320.320110470264,16.0,2244.0,16364.0,4.0,2004.0,0.0,136.0
2022_06_28_2319_3C6565__A333_D-AIKE,Trent 772,189120.24,179927.27,39340.24,30147.27049882972,0.0,2312.0,16524.0,0.0,2076.0,0.0,152.0
2022_06_29_0848_3C6565__A333_D-AIKE,Trent 772,211549.62,202428.48,61769.62,52648.48181347052,28.0,2392.0,30220.0,0.0,1928.0,0.0,180.0
2022_06_29_0945_3C656F__A333_D-AIKO,Trent 772,186273.7,177652.23,36493.7,27872.227880238843,32.0,1788.0,16452.0,0.0,1644.0,0.0,64.0
2022_06_29_1357_39644E__A332_F-GZCO,Trent 772,183619.94,173675.84,39419.94,29475.844434088882,32.0,2192.0,16956.0,0.0,1696.0,0.0,152.0
2022_06_29_1633_3C656F__A333_D-AIKO,Trent 772,155452.39,153889.69,5672.39,4109.68930310144,4.0,780.0,620.0,0.0,1248.0,0.0,64.0
2022_06_29_1913_3C656F__A333_D-AIKO,Trent 772,156834.02,154571.58,7054.02,4791.575256669389,32.0,1068.0,340.0,0.0,1620.0,0.0,56.0
2022_06_29_2142_3C656F__A333_D-AIKO,Trent 772,188438.3,178311.29,38658.3,28531.29475539543,8.0,2088.0,16872.0,0.0,1840.0,0.0,100.0
2022_06_29_2235_39644E__A332_F-GZCO,Trent 772,182312.5,172694.32,38112.5,28494.322522856717,28.0,1988.0,16824.0,0.0,1668.0,0.0,108.0
2022_06_30_0935_3C656F__A333_D-AIKO,Trent 772,210276.58,200436.94,60496.58,50656.94095013099,28.0,2276.0,29856.0,0.0,1796.0,0.0,120.0
2022_06_30_1017_39644E__A332_F-GZCO,Trent 772,193831.38,185019.33,49631.38,40819.33198551119,32.0,2088.0,23744.0,0.0,1428.0,0.0,192.0
2022_06_30_2002_39644E__A332_F-GZCO,Trent 772,191591.08,180241.96,47391.08,36041.95530559669,60.0,2148.0,21920.0,0.0,1896.0,0.0,92.0
2022_06_30_2129_3C656F__A333_D-AIKO,Trent 772,211669.86,202963.25,61889.86,53183.24534152288,28.0,1816.0,32272.0,0.0,1524.0,0.0,124.0
2022_07_01_0958_3C6565__A333_D-AIKE,Trent 772,188534.01,181170.73,38754.01,31390.731425494527,36.0,1736.0,17896.0,0.0,1776.0,0.0,280.0
2022_07_01_1206_3C656F__A333_D-AIKO,Trent 772,184252.73,177597.78,34472.73,27817.779699946685,36.0,1652.0,15444.0,0.0,1972.0,0.0,208.0
2022_07_01_1706_3C6565__A333_D-AIKE,Trent 772,158703.46,155682.02,8923.46,5902.0194061798475,32.0,1232.0,956.0,0.0,1700.0,0.0,76.0
2022_07_01_1759_39644E__A332_F-GZCO,Trent 772,186503.94,176797.72,42303.94,32597.72422943894,32.0,2108.0,19012.0,0.0,1692.0,0.0,192.0
2022_07_01_1831_3C656F__A333_D-AIKO,Trent 772,155410.13,153645.08,5630.13,3865.0846088312,16.0,832.0,432.0,0.0,1104.0,0.0,60.0
2022_07_01_1955_3C6565__A333_D-AIKE,Trent 772,158994.09,155451.25,9214.09,5671.253974012321,36.0,1384.0,756.0,0.0,1356.0,0.0,80.0
2022_07_01_2101_3C656F__A333_D-AIKO,Trent 772,155102.85,153338.17,5322.85,3558.1700937544133,16.0,840.0,108.0,0.0,1432.0,0.0,48.0
2022_07_01_2220_3C6565__A333_D-AIKE,Trent 772,189995.54,180515.1,40215.54,30735.09900244285,28.0,2140.0,17628.0,0.0,1748.0,0.0,116.0
2022_07_01_2251_3C656F__A333_D-AIKO,Trent 772,188709.09,179536.79,38929.09,29756.786891329346,16.0,2404.0,15916.0,0.0,2112.0,0.0,108.0
2022_07_02_0236_39644E__A332_F-GZCO,Trent 772,185718.01,175860.04,41518.01,31660.03892381935,36.0,1924.0,19060.0,0.0,1800.0,0.0,164.0
2022_07_02_0909_3C656F__A333_D-AIKO,Trent 772,211387.17,201207.94,61607.17,51427.939177057546,56.0,2452.0,29804.0,0.0,1988.0,0.0,164.0
2022_07_02_0913_3C6565__A333_D-AIKE,Trent 772,205047.66,196123.69,55267.66,46343.68821845766,52.0,2208.0,26752.0,0.0,1696.0,0.0,92.0
2022_07_02_1355_39644E__A332_F-GZCO,Trent 772,183021.21,175570.93,38821.21,31370.93043885228,36.0,1908.0,17552.0,0.0,1468.0,0.0,120.0
2022_07_02_2015_3C6565__A333_D-AIKE,Trent 772,198717.64,188336.0,48937.64,38555.99903944534,20.0,2068.0,23360.0,0.0,1708.0,0.0,92.0
2022_07_02_2125_3C656F__A333_D-AIKO,Trent 772,209868.35,201669.68,60088.35,51889.68441979459,24.0,1864.0,30892.0,4.0,1764.0,0.0,196.0
2022_07_02_2210_39644E__A332_F-GZCO,Trent 772,184202.29,174413.11,40002.29,30213.113845529224,56.0,2352.0,16736.0,0.0,1676.0,0.0,124.0
2022_07_03_1128_3C656F__A333_D-AIKO,Trent 772,185825.38,177832.63,36045.38,28052.633599985224,28.0,1832.0,16020.0,0.0,1540.0,0.0,252.0
2022_07_03_1308_3C6565__A333_D-AIKE,Trent 772,189075.78,180453.91,39295.78,30673.91354293752,28.0,1860.0,17832.0,0.0,2080.0,0.0,100.0
2022_07_03_1508_39644E__A332_F-GZCO,Trent 772,186165.76,176405.75,41965.76,32205.753873419784,40.0,2104.0,18844.0,0.0,1540.0,0.0,160.0
2022_07_03_1757_3C656F__A333_D-AIKO,Trent 772,155779.52,154437.15,5999.52,4657.151189030055,0.0,612.0,1416.0,0.0,1092.0,0.0,88.0
2022_07_03_2058_3C656F__A333_D-AIKO,Trent 772,156563.32,154178.02,6783.32,4398.02210775222,20.0,1036.0,392.0,0.0,1380.0,0.0,80.0
2022_07_03_2126_3C6565__A333_D-AIKE,Trent 772,192225.64,182546.51,42445.64,32766.51076753165,20.0,2488.0,17792.0,0.0,2176.0,0.0,164.0
2022_07_03_2317_3C656F__A333_D-AIKO,Trent 772,186342.48,178284.12,36562.48,28504.122625469114,0.0,1892.0,16212.0,0.0,1824.0,0.0,120.0
2022_07_03_2330_39644E__A332_F-GZCO,Trent 772,186727.23,176413.56,42527.23,32213.55986608176,64.0,2104.0,19040.0,0.0,1800.0,0.0,80.0
2022_07_04_0906_3C6565__A333_D-AIKE,Trent 772,202536.97,194292.33,52756.97,44512.32566439822,36.0,1648.0,26968.0,0.0,1756.0,0.0,176.0
2022_07_04_0946_3C656F__A333_D-AIKO,Trent 772,198871.94,190805.29,49091.94,41025.29446520818,32.0,1932.0,23884.0,0.0,1584.0,0.0,84.0
2022_07_04_1433_39644E__A332_F-GZCO,Trent 772,183618.97,174410.9,39418.97,30210.903740914575,36.0,2024.0,17336.0,0.0,2024.0,0.0,224.0
2022_07_04_1933_3C656F__A333_D-AIKO,Trent 772,198263.52,190435.21,48483.52,40655.20951860337,0.0,1636.0,24452.0,0.0,1880.0,0.0,124.0
2022_07_04_2002_3C6565__A333_D-AIKE,Trent 772,197866.59,188617.79,48086.59,38837.78533437679,24.0,1940.0,23228.0,0.0,1644.0,0.0,124.0
2022_07_04_2328_39644E__A332_F-GZCO,Trent 772,183951.06,174044.24,39751.06,29844.243513751513,32.0,2408.0,16492.0,0.0,1712.0,0.0,100.0
2022_07_05_1013_3C6565__A333_D-AIKE,Trent 772,189916.34,180643.66,40136.34,30863.660512508206,32.0,1988.0,18192.0,0.0,1176.0,0.0,248.0
2022_07_05_1111_39644E__A332_F-GZCO,Trent 772,191606.4,181168.22,47406.4,36968.21519518882,40.0,2216.0,21928.0,0.0,1352.0,0.0,236.0
2022_07_05_1712_3C6565__A333_D-AIKE,Trent 772,158800.9,155575.86,9020.9,5795.855737141939,32.0,1280.0,884.0,0.0,1684.0,0.0,36.0
2022_07_05_2012_3C6565__A333_D-AIKE,Trent 772,158194.41,155411.39,8414.41,5631.386481335079,36.0,1160.0,808.0,0.0,1812.0,0.0,88.0
2022_07_05_2033_39644E__A332_F-GZCO,Trent 772,191529.7,181107.19,47329.7,36907.18847988264,28.0,2336.0,21576.0,0.0,1440.0,0.0,64.0
2022_07_05_2043_3C656F__A333_D-AIKO,Trent 772,201037.1,192091.51,51257.1,42311.50692587599,48.0,1996.0,24806.0,0.0,1896.0,0.0,264.0
2022_07_05_2236_3C6565__A333_D-AIKE,Trent 772,189025.77,180858.86,39245.77,31078.86152901988,36.0,1964.0,17620.0,0.0,1568.0,0.0,80.0
2022_07_06_0930_3C6565__A333_D-AIKE,Trent 772,210583.6,199802.53,60803.6,50022.531538719995,40.0,2380.0,29680.0,0.0,1756.0,0.0,136.0
2022_07_06_1517_39644E__A332_F-GZCO,Trent 772,183737.28,174511.45,39537.28,30311.452802100983,40.0,2072.0,17300.0,4.0,1896.0,0.0,144.0
2022_07_06_2049_3C656F__A333_D-AIKO,Trent 772,200071.13,189838.17,50291.13,40058.17112125416,36.0,1660.0,25532.0,0.0,1396.0,0.0,112.0
2022_07_06_2138_3C6565__A333_D-AIKE,Trent 772,202053.24,192491.89,52273.24,42711.88525773662,20.0,2048.0,25508.0,0.0,1640.0,0.0,160.0
2022_07_06_2339_39644E__A332_F-GZCO,Trent 772,184276.82,173999.33,40076.82,29799.327764218233,28.0,2424.0,16712.0,0.0,1516.0,0.0,144.0
2022_07_07_0901_3C656F__A333_D-AIKO,Trent 772,209721.94,200608.89,59941.94,50828.889021991075,32.0,2544.0,28516.0,4.0,2076.0,0.0,188.0
2022_07_07_1057_3C6565__A333_D-AIKE,Trent 772,190179.6,181395.14,40399.6,31615.1422288802,40.0,2084.0,17828.0,4.0,1840.0,0.0,120.0
2022_07_07_1118_39644E__A332_F-GZCO,Trent 772,192787.53,182447.61,48587.53,38247.609235709795,36.0,2400.0,21992.0,0.0,1772.0,0.0,136.0
2022_07_07_1827_3C6565__A333_D-AIKE,Trent 772,158379.38,155367.41,8599.38,5587.407526746965,32.0,1264.0,632.0,0.0,1728.0,0.0,108.0
2022_07_07_2038_39644E__A332_F-GZCO,Trent 772,191523.75,181017.51,47323.75,36817.50602483947,44.0,2416.0,21040.0,4.0,1736.0,0.0,372.0
2022_07_07_2055_3C656F__A333_D-AIKO,Trent 772,204874.3,194029.52,55094.3,44249.51956602537,12.0,2320.0,26468.0,0.0,1540.0,0.0,184.0
2022_07_07_2122_3C6565__A333_D-AIKE,Trent 772,158388.17,155468.63,8608.17,5688.62587362101,36.0,1244.0,816.0,0.0,1420.0,0.0,28.0
2022_07_08_0929_3C656F__A333_D-AIKO,Trent 772,204176.95,194614.42,54396.95,44834.42278106873,44.0,2180.0,26132.0,0.0,2224.0,0.0,144.0
2022_07_08_1447_39644E__A332_F-GZCO,Trent 772,183624.0,173858.22,39424.0,29658.216253792183,40.0,2096.0,17224.0,0.0,1744.0,0.0,124.0
2022_07_08_1850_3C6565__A333_D-AIKE,Trent 772,155525.76,154262.77,5745.76,4482.772396608665,0.0,672.0,1096.0,0.0,1028.0,0.0,68.0
2022_07_08_2013_3C656F__A333_D-AIKO,Trent 772,197825.06,187660.57,48045.06,37880.570740599425,28.0,2184.0,22412.0,0.0,1600.0,0.0,176.0
2022_07_08_2110_3C6565__A333_D-AIKE,Trent 772,156869.46,154701.56,7089.46,4921.560839272802,28.0,968.0,740.0,0.0,1452.0,0.0,88.0
2022_07_08_2257_39644E__A332_F-GZCO,Trent 772,185393.69,177287.53,41193.69,33087.52853141746,36.0,2520.0,16936.0,0.0,1804.0,0.0,268.0
2022_07_08_2328_3C6565__A333_D-AIKE,Trent 772,188424.88,178804.26,38644.88,29024.263333212664,0.0,2372.0,16036.0,0.0,1668.0,0.0,156.0
2022_07_09_0942_3C6565__A333_D-AIKE,Trent 772,203160.23,193831.52,53380.23,44051.52440872039,44.0,2296.0,24992.0,0.0,2448.0,0.0,328.0
2022_07_09_1312_39644E__A332_F-GZCO,Trent 772,173806.99,165389.26,29606.99,21189.259607214546,24.0,2132.0,10972.0,4.0,1960.0,0.0,64.0
2022_07_09_2046_3C6565__A333_D-AIKE,Trent 772,197612.89,186096.77,47832.89,36316.76967798765,36.0,2380.0,21616.0,0.0,1640.0,0.0,172.0
2022_07_10_0909_3C656F__A333_D-AIKO,Trent 772,208895.93,199589.97,59115.93,49809.965859515374,36.0,2348.0,28788.0,0.0,1628.0,0.0,128.0
2022_07_10_1128_3C6565__A333_D-AIKE,Trent 772,183650.89,176712.4,33870.89,26932.400929939577,36.0,1420.0,15892.0,0.0,1828.0,0.0,84.0
2022_07_10_1431_39644E__A332_F-GZCO,Trent 772,181347.21,172608.11,37147.21,28408.114806994203,36.0,1840.0,16656.0,0.0,1628.0,0.0,152.0
2022_07_10_1820_3C6565__A333_D-AIKE,Trent 772,155816.4,154089.74,6036.4,4309.737688528281,0.0,724.0,1124.0,0.0,1020.0,0.0,44.0
